row,n0: Biological Entity,n1: Disease,n2: Phenotypic Feature,n3: Gene,score
3835,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Chronic fatigue (HP:0012432),MT-ND5 (NCBIGene:4540),0.04806923349090503
3836,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Chronic fatigue (HP:0012432),MT-ND1 (NCBIGene:4535),0.04806923349090503
3837,hemiplegia (MONDO:0001170),Addison disease (MONDO:0009410),Hip pain (HP:0030838),HLA-DRB1 (NCBIGene:3123),0.048067564150226255
3838,hemiplegia (MONDO:0001170),meningioma (disease) (MONDO:0016642),Urinary incontinence (HP:0000020),PDGFB (NCBIGene:5155),0.04806589174080647
3839,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Chronic fatigue (HP:0012432),MT-ND4 (NCBIGene:4538),0.048064363983087374
3840,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Hyperextensible skin (HP:0000974),COL1A1 (NCBIGene:1277),0.04806041916426898
3841,hemiplegia (MONDO:0001170),Fukuyama congenital muscular dystrophy (MONDO:0009678),Neonatal hypotonia (HP:0001319),FKTN (NCBIGene:2218),0.04805318579202517
3842,hemiplegia (MONDO:0001170),Walker-Warburg syndrome (MONDO:0019523),Neonatal hypotonia (HP:0001319),POMT1 (NCBIGene:10585),0.048052502734020605
3843,hemiplegia (MONDO:0001170),Berardinelli-Seip congenital lipodystrophy (MONDO:0018883),Hyperhidrosis (HP:0000975),FOS (NCBIGene:2353),0.0480516156371462
3844,hemiplegia (MONDO:0001170),congenital merosin-deficient muscular dystrophy 1A (MONDO:0011925),Neonatal hypotonia (HP:0001319),LAMA2 (NCBIGene:3908),0.04804841198397408
3845,hemiplegia (MONDO:0001170),holoprosencephaly (MONDO:0016296),Neonatal hypotonia (HP:0001319),SIX3 (NCBIGene:6496),0.04804788881033061
3846,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Lethargy (HP:0001254),NDUFS4 (NCBIGene:4724),0.048044953276812505
3847,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Hepatomegaly (HP:0002240),SOS1 (NCBIGene:6654),0.048043539285854364
3848,hemiplegia (MONDO:0001170),scleroderma (disease) (MONDO:0019340),Myalgia (HP:0003326),LBR (NCBIGene:3930),0.04803988344380555
3849,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 1A (MONDO:0007309),Myelin outfoldings (HP:0004336),PMP22 (NCBIGene:5376),0.04803601181616493
3850,hemiplegia (MONDO:0001170),brain small vessel disease 1 with or without ocular anomalies (MONDO:0008289),Leukoencephalopathy (HP:0002352),COL4A1 (NCBIGene:1282),0.0480336166823588
3851,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Neonatal hypotonia (HP:0001319),NRAS (NCBIGene:4893),0.04802731715621947
3852,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Chronic fatigue (HP:0012432),MT-ND6 (NCBIGene:4541),0.04802167398053154
3853,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Joint hypermobility (HP:0001382),COL5A2 (NCBIGene:1290),0.04802141528276387
3854,hemiplegia (MONDO:0001170),athyreosis (MONDO:0019855),Chronic fatigue (HP:0012432),TSHR (NCBIGene:7253),0.048021191076915375
3855,hemiplegia (MONDO:0001170),paramyotonia congenita of Von Eulenburg (MONDO:0008195),Myalgia (HP:0003326),SCN4A (NCBIGene:6329),0.04802035204852814
3856,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 1A (MONDO:0007309),Split hand (HP:0001171),PMP22 (NCBIGene:5376),0.048014769981372364
3857,hemiplegia (MONDO:0001170),chronic obstructive pulmonary disease (MONDO:0005002),Decreased body weight (HP:0004325),PRTN3 (NCBIGene:5657),0.0480141042662295
3858,hemiplegia (MONDO:0001170),carnitine palmitoyl transferase II deficiency myopathic form (MONDO:0009704),Chronic fatigue (HP:0012432),CPT2 (NCBIGene:1376),0.04801108665410392
3859,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Hepatomegaly (HP:0002240),BRAF (NCBIGene:673),0.04801035552461929
3860,hemiplegia (MONDO:0001170),Cushing syndrome due to macronodular adrenal hyperplasia (MONDO:0009049),Chronic fatigue (HP:0012432),GNAS (NCBIGene:2778),0.04800823548635975
3861,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),EEG with photoparoxysmal response (HP:0010852),FOXG1 (NCBIGene:2290),0.048007236625957767
3862,hemiplegia (MONDO:0001170),hereditary multiple osteochondromas (MONDO:0005508),Short stature (HP:0004322),EXT1 (NCBIGene:2131),0.048007227451554516
3863,hemiplegia (MONDO:0001170),biotinidase deficiency (MONDO:0009665),Lethargy (HP:0001254),HLCS (NCBIGene:3141),0.04800718294113081
3864,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Wormian bones (HP:0002645),ATP7A (NCBIGene:538),0.048000109436687706
3865,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Chronic fatigue (HP:0012432),MT-CO1 (NCBIGene:4512),0.04799781063561798
3866,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Chronic fatigue (HP:0012432),MT-CO3 (NCBIGene:4514),0.04799781063561798
3867,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Bruising susceptibility (HP:0000978),COL5A1 (NCBIGene:1289),0.047987772611107385
3868,hemiplegia (MONDO:0001170),congenital myasthenic syndrome (MONDO:0018940),Easy fatigability (HP:0003388),CHRNE (NCBIGene:1145),0.04798548338826547
3869,hemiplegia (MONDO:0001170),acute intermittent porphyria (MONDO:0008294),Anorexia (HP:0002039),HMBS (NCBIGene:3145),0.04798455261118914
3870,hemiplegia (MONDO:0001170),Cronkhite-Canada syndrome (MONDO:0008283),Anemia (HP:0001903),BMPR1A (NCBIGene:657),0.047984251242606565
3871,hemiplegia (MONDO:0001170),lung cancer (MONDO:0008903),Cyanosis (HP:0000961),SFTPC (NCBIGene:6440),0.047980558681389625
3872,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),Scoliosis (HP:0002650),SIN3A (NCBIGene:25942),0.047967158944240515
3873,hemiplegia (MONDO:0001170),ataxia with oculomotor apraxia type 1 (MONDO:0008842),Hypercholesterolemia (HP:0003124),TTPA (NCBIGene:7274),0.047963471805702526
3874,hemiplegia (MONDO:0001170),familial hemophagocytic lymphohistiocytosis 2 (MONDO:0011337),Anemia (HP:0001903),PRF1 (NCBIGene:5551),0.04796176252747865
3875,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 1A (MONDO:0007309),Hypertrophic nerve changes (HP:0003382),PMP22 (NCBIGene:5376),0.04796049380361909
3876,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 1A (MONDO:0007309),Ulnar claw (HP:0001178),PMP22 (NCBIGene:5376),0.047960493803619074
3877,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 1A (MONDO:0007309),Segmental peripheral demyelination/remyelination (HP:0003481),PMP22 (NCBIGene:5376),0.04796049380361907
3878,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 1A (MONDO:0007309),Cold-induced muscle cramps (HP:0003449),PMP22 (NCBIGene:5376),0.04796049380361907
3879,hemiplegia (MONDO:0001170),carnitine-acylcarnitine translocase deficiency (MONDO:0008918),Lethargy (HP:0001254),SLC25A20 (NCBIGene:788),0.04795854339030928
3880,hemiplegia (MONDO:0001170),paroxysmal nocturnal hemoglobinuria (MONDO:0018641),Abdominal cramps (HP:0032155),PIGT (NCBIGene:51604),0.04795716208434704
3881,hemiplegia (MONDO:0001170),Nijmegen breakage syndrome (MONDO:0009623),Recurrent bronchitis (HP:0002837),ATM (NCBIGene:472),0.04795078558049695
3882,hemiplegia (MONDO:0001170),acute intermittent porphyria (MONDO:0008294),Myalgia (HP:0003326),HMBS (NCBIGene:3145),0.04795027100172118
3883,hemiplegia (MONDO:0001170),inherited porphyria (MONDO:0019142),Abdominal cramps (HP:0032155),ALAD (NCBIGene:210),0.04794902846390723
3884,hemiplegia (MONDO:0001170),hereditary neuropathy with liability to pressure palsies (MONDO:0008087),Talipes (HP:0001883),PMP22 (NCBIGene:5376),0.047943903821526655
3885,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Hypothermia (HP:0002045),IL12B (NCBIGene:3593),0.04794325465674501
3886,hemiplegia (MONDO:0001170),athyreosis (MONDO:0019855),Chronic fatigue (HP:0012432),SLC26A4 (NCBIGene:5172),0.047939706932985354
3887,hemiplegia (MONDO:0001170),sarcoidosis (MONDO:0019338),Hepatomegaly (HP:0002240),TNFRSF1B (NCBIGene:7133),0.04793143294716538
3888,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Metaphyseal spurs (HP:0005054),ATP7A (NCBIGene:538),0.04792554689703442
3889,hemiplegia (MONDO:0001170),hereditary multiple osteochondromas (MONDO:0005508),Failure to thrive (HP:0001508),EXT1 (NCBIGene:2131),0.047923541192584
3890,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Mask-like facies (HP:0000298),ATP7A (NCBIGene:538),0.04792306424385147
3891,hemiplegia (MONDO:0001170),encephalopathy due to GLUT1 deficiency (MONDO:0011724),Hypoglycorrhachia (HP:0011972),SLC2A1 (NCBIGene:6513),0.047920285967522944
3892,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Hyperextensible skin (HP:0000974),COL5A2 (NCBIGene:1290),0.04791932902084374
3893,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Prominent occiput (HP:0000269),ATP7A (NCBIGene:538),0.04791917861454642
3894,hemiplegia (MONDO:0001170),autosomal dominant centronuclear myopathy (MONDO:0008048),Type 1 muscle fiber predominance (HP:0003803),RYR1 (NCBIGene:6261),0.04791801498651523
3895,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Joint laxity (HP:0001388),ATP7A (NCBIGene:538),0.04791693493160999
3896,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Lethargy (HP:0001254),NDUFV1 (NCBIGene:4723),0.047915118547783256
3897,hemiplegia (MONDO:0001170),congenital myasthenic syndrome (MONDO:0018940),Talipes (HP:0001883),RAPSN (NCBIGene:5913),0.04791293806127592
3898,hemiplegia (MONDO:0001170),athyreosis (MONDO:0019855),Chronic fatigue (HP:0012432),NKX2-5 (NCBIGene:1482),0.047912835543024
3899,hemiplegia (MONDO:0001170),beta-thalassemia major (MONDO:0016486),Osteoporosis (HP:0000939),HBB (NCBIGene:3043),0.04790747234909159
3900,hemiplegia (MONDO:0001170),multiple acyl-CoA dehydrogenase deficiency (MONDO:0009282),Astrocytosis (HP:0002446),ETFDH (NCBIGene:2110),0.0479046019849537
3901,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Hypopigmentation of hair (HP:0005599),ATP7A (NCBIGene:538),0.047903319334476197
3902,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Metaphyseal widening (HP:0003016),ATP7A (NCBIGene:538),0.04790283866465587
3903,hemiplegia (MONDO:0001170),severe X-linked mitochondrial encephalomyopathy (MONDO:0010437),Respiratory distress (HP:0002098),AIFM1 (NCBIGene:9131),0.04789265219632402
3904,hemiplegia (MONDO:0001170),Charlevoix-Saguenay spastic ataxia (MONDO:0010041),Distal muscle weakness (HP:0002460),SACS (NCBIGene:26278),0.04788899229315828
3905,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Atypical scarring of skin (HP:0000987),ATP7A (NCBIGene:538),0.04788370357344136
3906,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Full cheeks (HP:0000293),ATP7A (NCBIGene:538),0.04788370357344134
3907,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Aplasia/Hypoplasia of the abdominal wall musculature (HP:0010318),ATP7A (NCBIGene:538),0.04788370357344134
3908,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Feeding difficulties in infancy (HP:0008872),ATP7A (NCBIGene:538),0.04788370357344134
3909,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Joint hyperflexibility (HP:0005692),ATP7A (NCBIGene:538),0.04788370357344134
3910,hemiplegia (MONDO:0001170),Menkes disease (MONDO:0010651),Abnormality of the metaphysis (HP:0000944),ATP7A (NCBIGene:538),0.04788370357344134
3911,hemiplegia (MONDO:0001170),familial isolated deficiency of vitamin E (MONDO:0010188),Hypercholesterolemia (HP:0003124),APOB (NCBIGene:338),0.04788235971275463
3912,hemiplegia (MONDO:0001170),Addison disease (MONDO:0009410),Anorexia (HP:0002039),PTPN22 (NCBIGene:26191),0.0478785257395982
3913,hemiplegia (MONDO:0001170),inherited Creutzfeldt-Jakob disease (MONDO:0007403),Astrocytosis (HP:0002446),PRNP (NCBIGene:5621),0.04787679641550057
3914,hemiplegia (MONDO:0001170),inherited porphyria (MONDO:0019142),Abdominal cramps (HP:0032155),HMBS (NCBIGene:3145),0.047875728743045895
3915,hemiplegia (MONDO:0001170),sarcoidosis (MONDO:0019338),Hepatomegaly (HP:0002240),LYZ (NCBIGene:4069),0.04787390661312378
3916,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Abdominal cramps (HP:0032155),KLRC4 (NCBIGene:8302),0.04787206847826409
3917,hemiplegia (MONDO:0001170),multiple mitochondrial dysfunctions syndrome 1 (MONDO:0011582),Lethargy (HP:0001254),NFU1 (NCBIGene:27247),0.0478691026058881
3918,hemiplegia (MONDO:0001170),Ullrich congenital muscular dystrophy 1 (MONDO:0009681),Joint laxity (HP:0001388),COL6A1 (NCBIGene:1291),0.047868336313216
3919,hemiplegia (MONDO:0001170),Liddle syndrome (MONDO:0008323),Arrhythmia (HP:0011675),SCNN1B (NCBIGene:6338),0.04786705450786226
3920,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Immunologic hypersensitivity (HP:0100326),FAS (NCBIGene:355),0.047859719071655954
3921,hemiplegia (MONDO:0001170),Berardinelli-Seip congenital lipodystrophy (MONDO:0018883),Insulin resistance (HP:0000855),PPARG (NCBIGene:5468),0.04785731136827244
3922,hemiplegia (MONDO:0001170),plasma cell myeloma (MONDO:0009693),Vertebral compression fractures (HP:0002953),SPARC (NCBIGene:6678),0.047854448039201525
3923,hemiplegia (MONDO:0001170),autosomal recessive distal spinal muscular atrophy 1 (MONDO:0011436),Hyperhidrosis (HP:0000975),IGHMBP2 (NCBIGene:3508),0.04784681061564431
3924,hemiplegia (MONDO:0001170),adult polyglucosan body disease (MONDO:0009897),Urinary incontinence (HP:0000020),GBE1 (NCBIGene:2632),0.04784565252167686
3925,hemiplegia (MONDO:0001170),Kufor-Rakeb syndrome (MONDO:0011706),Hyperreflexia (HP:0001347),ATP13A2 (NCBIGene:23400),0.047844988755503144
3926,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Neonatal hypotonia (HP:0001319),PYCR1 (NCBIGene:5831),0.04784242184517219
3927,hemiplegia (MONDO:0001170),biotinidase deficiency (MONDO:0009665),Lethargy (HP:0001254),EIF2B4 (NCBIGene:8890),0.047840665864773924
3928,hemiplegia (MONDO:0001170),thyrotoxicosis (MONDO:0010138),Hyperhidrosis (HP:0000975),CACNA1S (NCBIGene:779),0.04783871382857381
3929,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Bruising susceptibility (HP:0000978),COL5A2 (NCBIGene:1290),0.0478377312818992
3930,hemiplegia (MONDO:0001170),Ullrich congenital muscular dystrophy 1 (MONDO:0009681),Joint laxity (HP:0001388),COL6A2 (NCBIGene:1292),0.04783667406428168
3931,hemiplegia (MONDO:0001170),familial hemophagocytic lymphohistiocytosis type 1 (MONDO:0009974),Jaundice (HP:0000952),PRF1 (NCBIGene:5551),0.047832232552245016
3932,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Abdominal cramps (HP:0032155),IL12A (NCBIGene:3592),0.047831124198100074
3933,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome due to tenascin-X deficiency (MONDO:0011670),Chronic fatigue (HP:0012432),TNXB (NCBIGene:7148),0.04782284005151002
3934,hemiplegia (MONDO:0001170),autosomal recessive limb-girdle muscular dystrophy type 2O (MONDO:0013161),Chronic fatigue (HP:0012432),POMGNT1 (NCBIGene:55624),0.04782284005151002
3935,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Lethargy (HP:0001254),NDUFS1 (NCBIGene:4719),0.04782171569687666
3936,hemiplegia (MONDO:0001170),Kufor-Rakeb syndrome (MONDO:0011706),Spastic paraparesis (HP:0002313),ATP13A2 (NCBIGene:23400),0.047815738091065645
3937,hemiplegia (MONDO:0001170),Ullrich congenital muscular dystrophy 1 (MONDO:0009681),Joint laxity (HP:0001388),COL6A3 (NCBIGene:1293),0.04780486121405854
3938,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Soft skin (HP:0000977),COL1A1 (NCBIGene:1277),0.047804279683383716
3939,hemiplegia (MONDO:0001170),Walker-Warburg syndrome (MONDO:0019523),Ventriculomegaly (HP:0002119),DAG1 (NCBIGene:1605),0.0478036132107927
3940,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 10 (MONDO:0011408),Urinary incontinence (HP:0000020),KIF5A (NCBIGene:3798),0.04780292161767883
3941,hemiplegia (MONDO:0001170),bipolar disorder (MONDO:0004985),Increased body weight (HP:0004324),DRD2 (NCBIGene:1813),0.04780204428172524
3942,hemiplegia (MONDO:0001170),very long chain acyl-CoA dehydrogenase deficiency (MONDO:0008723),Lethargy (HP:0001254),SLC25A20 (NCBIGene:788),0.047801689049909814
3943,hemiplegia (MONDO:0001170),congenital myasthenic syndrome (MONDO:0018940),High palate (HP:0000218),CHRNE (NCBIGene:1145),0.047800089608871416
3944,hemiplegia (MONDO:0001170),rheumatoid arthritis (MONDO:0008383),Allodynia (HP:0012533),AGER (NCBIGene:177),0.04779986537015964
3945,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Lethargy (HP:0001254),NDUFS2 (NCBIGene:4720),0.04779822815576686
3946,hemiplegia (MONDO:0001170),Nijmegen breakage syndrome (MONDO:0009623),Cafe-au-lait spot (HP:0000957),ATM (NCBIGene:472),0.04779603045791291
3947,hemiplegia (MONDO:0001170),congenital myasthenic syndrome (MONDO:0018940),Decreased fetal movement (HP:0001558),CHRNE (NCBIGene:1145),0.047794408525955165
3948,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Scoliosis (HP:0002650),NRAS (NCBIGene:4893),0.04779433620830591
3949,hemiplegia (MONDO:0001170),Sandhoff disease (MONDO:0010006),Macrocephaly (HP:0000256),HEXB (NCBIGene:3074),0.047793993954272446
3950,hemiplegia (MONDO:0001170),temporal arteritis (MONDO:0008538),Elevated erythrocyte sedimentation rate (HP:0003565),PTPN22 (NCBIGene:26191),0.04777608223367434
3951,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease X-linked recessive 5 (MONDO:0010699),Distal sensory impairment (HP:0002936),PRPS1 (NCBIGene:5631),0.04776997344864138
3952,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Infantile muscular hypotonia (HP:0008947),COL1A1 (NCBIGene:1277),0.047769707277826055
3953,hemiplegia (MONDO:0001170),plasma cell myeloma (MONDO:0009693),Osteopenia (HP:0000938),GBA (NCBIGene:2629),0.04776658607246463
3954,hemiplegia (MONDO:0001170),chorea-acanthocytosis (MONDO:0008695),Acanthocytosis (HP:0001927),VPS13A (NCBIGene:23230),0.04776413782741591
3955,hemiplegia (MONDO:0001170),rheumatoid arthritis (MONDO:0008383),Allodynia (HP:0012533),ALOX5 (NCBIGene:240),0.0477633442823427
3956,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Neonatal hypotonia (HP:0001319),ELN (NCBIGene:2006),0.047753611450893935
3957,hemiplegia (MONDO:0001170),freeman-Sheldon syndrome (MONDO:0008675),Feeding difficulties in infancy (HP:0008872),MYH3 (NCBIGene:4621),0.047751738183855856
3958,hemiplegia (MONDO:0001170),ataxia with oculomotor apraxia type 1 (MONDO:0008842),Gaze-evoked nystagmus (HP:0000640),SETX (NCBIGene:23064),0.04774685082087773
3959,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Lethargy (HP:0001254),NDUFV2 (NCBIGene:4729),0.04774105290272902
3960,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Arrhythmia (HP:0011675),RIT1 (NCBIGene:6016),0.0477397174039737
3961,hemiplegia (MONDO:0001170),adult Refsum disease (MONDO:0009958),Arrhythmia (HP:0011675),PHYH (NCBIGene:5264),0.04773963307095521
3962,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Neonatal hypotonia (HP:0001319),ATP7A (NCBIGene:538),0.047736948968218486
3963,hemiplegia (MONDO:0001170),Walker-Warburg syndrome (MONDO:0019523),Neonatal hypotonia (HP:0001319),FKTN (NCBIGene:2218),0.047731846696626605
3964,hemiplegia (MONDO:0001170),scleroderma (disease) (MONDO:0019340),Myalgia (HP:0003326),LMNA (NCBIGene:4000),0.0477315024138856
3965,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Lethargy (HP:0001254),NDUFS3 (NCBIGene:4722),0.04772743441191564
3966,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Lethargy (HP:0001254),NDUFB3 (NCBIGene:4709),0.04772241309296129
3967,hemiplegia (MONDO:0001170),scleroderma (disease) (MONDO:0019340),Cyanosis (HP:0000961),LMNA (NCBIGene:4000),0.04772219961004533
3968,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Arrhythmia (HP:0011675),ERCC6 (NCBIGene:2074),0.04771686028011297
